
state,county,precincts,reporting,biden,clinton,dodd,edwards,gravel,kucinich,obama,richardson,uncommitted-d,total-d,giuliani,huckabee,hunter,keyes,mccain,paul,romney,tancredo,thompson,uncommitted-r,total-r
OK,Jefferson,11,11,,700,16,161,,7,225,46,,1167,3,43,0,0,66,7,57,0,1,,178
OK,Johnston,13,13,,1181,23,297,,14,403,63,,2014,1,127,0,2,98,6,68,1,2,,305
OK,Kay,34,34,,2523,40,490,,33,1291,104,,4535,45,1904,6,16,2846,202,947,7,44,,6021
OK,Kingfisher,17,17,,685,18,195,,5,366,34,,1324,21,614,4,4,1093,53,475,1,17,,2284
OK,Kiowa,14,12,,873,29,231,,8,357,59,,1579,4,130,1,1,131,12,76,0,5,,360
OK,Latimer,13,13,,1207,20,361,,18,338,50,,2015,1,139,1,0,81,14,46,1,1,,287
OK,LeFlore,39,39,,4478,100,1208,,67,1418,230,,7594,3,1077,4,8,358,68,332,2,6,,1859
OK,Lincoln,23,23,,2600,29,684,,22,971,107,,4469,42,1312,6,12,1371,72,727,31,34,,3615
OK,Logan,23,15,,1027,7,252,,14,727,44,,2086,19,734,4,9,938,68,501,3,14,,2292
OK,Love,13,13,,1159,20,257,,6,336,57,,1858,1,106,1,2,135,8,95,0,4,,353
OK,Major,14,14,,327,5,127,,2,175,12,,658,10,588,2,1,652,31,270,0,8,,1564
OK,Marshall,12,12,,1276,14,202,,15,450,44,,2015,4,154,0,1,250,14,185,0,3,,612
OK,Mayes,26,26,,4139,39,572,,20,1061,91,,5953,14,1369,1,2,936,122,642,0,13,,3101
OK,McClain,26,23,,1829,23,458,,20,778,82,,3235,13,818,1,1,815,55,577,1,17,,2304
OK,McCurtain,32,32,,2108,57,740,,39,875,149,,4025,2,290,2,0,169,37,112,0,4,,617
OK,McIntosh,17,17,,2671,20,448,,28,819,69,,4087,6,362,0,1,320,28,135,2,3,,858
OK,Murray,12,12,,1619,42,396,,20,483,59,,2656,7,188,0,4,221,16,97,0,2,,538
OK,Muskogee,33,30,,5798,80,1089,,68,2788,175,,10047,21,1224,4,8,1151,102,578,1,22,,3114
OK,Noble,17,17,,731,15,208,,11,401,22,,1398,15,510,0,0,677,38,253,2,13,,1509
OK,Nowata,12,12,,1007,12,151,,5,295,31,,1511,8,352,2,3,331,27,181,0,5,,912
OK,Okfuskee,16,16,,1113,24,334,,17,476,49,,2038,6,186,0,3,158,4,99,0,4,,460
OK,Oklahoma,299,276,,27734,243,3534,,237,30459,540,,63033,,,,,,,,,,,68508
OK,Oklahoma,299,279,,,,,,,,,,63033,461,17963,60,174,27303,2615,19384,27,390,,68508
OK,Okmulgee,34,26,,2848,26,542,,27,1146,62,,4694,12,705,2,5,463,59,352,1,11,,1611
OK,Osage,31,20,,1704,22,413,,26,1360,46,,3611,17,555,1,5,530,48,301,2,13,,1475
OK,Ottawa,20,20,,2622,25,427,,36,932,45,,4111,10,611,2,6,463,21,311,0,10,,1435
OK,Pawnee,12,12,,1327,10,249,,13,531,31,,2186,6,502,2,3,475,49,336,1,12,,1392
OK,Payne,39,39,,3646,35,559,,54,2790,114,,7252,46,2180,8,28,2780,334,1640,5,45,,7086
OK,Pittsburg,49,47,,4078,60,1083,,65,1507,137,,7014,15,641,1,3,588,36,305,1,10,,1602
OK,Pontotoc,26,26,,3125,42,665,,51,1290,98,,5354,26,760,1,3,708,104,384,1,13,,2001
OK,Pottawatomie,31,31,,4955,46,1092,,85,2122,127,,8519,20,1939,8,8,1770,133,997,1,33,,4917
OK,Pushmataha,17,13,,1149,18,481,,30,350,67,,2142,3,64,1,0,71,4,46,0,4,,193
OK,Roger Mills,10,10,,311,4,205,,4,168,23,,730,3,98,0,0,108,19,45,0,4,,277
OK,Rogers,35,35,,6029,46,1226,,66,2469,141,,10076,43,3726,9,15,2795,291,2480,3,45,,9416
OK,Seminole,16,16,,2074,16,449,,32,853,42,,3535,7,498,1,6,417,46,195,0,2,,1179
OK,Sequoyah,33,26,,2920,33,663,,53,781,74,,4591,2,650,1,0,281,32,219,0,6,,1191
OK,Stephens,29,29,,3671,37,885,,76,1351,161,,6270,19,1172,4,11,1191,107,706,3,20,,3233
OK,Texas,16,16,,391,20,179,,22,260,52,,943,16,552,5,4,591,61,420,0,16,,1670
OK,Tillman,10,10,,773,14,234,,21,298,39,,1414,1,94,0,5,111,8,65,0,6,,290
OK,Tulsa,266,111,,11874,63,1285,,99,9367,175,,22973,,,,,,,,,,,25021
OK,Tulsa,266,115,,,,,,,,,,22973,240,8313,22,75,8472,958,6711,16,176,,25021
OK,Wagoner,38,33,,4114,30,605,,26,1721,67,,6631,30,2684,3,14,1780,155,1683,1,41,,6395
OK,Washington,24,24,,2695,15,418,,24,1448,57,,4676,45,2580,4,22,2898,239,1885,3,48,,7726
OK,Washita,13,5,,316,5,121,,6,149,21,,629,2,87,2,0,95,6,49,0,3,,245
OK,Woods,8,8,,456,1,130,,5,264,30,,895,27,431,2,8,778,60,250,0,14,,1574
OK,Woodward,15,15,,864,10,252,,8,438,23,,1613,27,806,1,2,1057,51,331,3,8,,2290
TN,*,2290,1603,,,,,,,,,,447146,4297,133989,605,743,128506,22976,89840,175,13652,1429,396212
TN,*,2290,1605,1126,261095,391,24505,347,737,155474,937,2534,447146,,,,,,,,,,,396212
TN,Anderson,29,28,18,4770,7,445,10,15,2471,29,27,7792,98,2332,7,19,2285,486,1504,3,186,10,6930
TN,Bedford,18,18,11,2934,4,204,2,3,900,8,26,4092,17,1229,5,7,885,143,798,1,89,6,3180
TN,Benton,6,6,16,2199,5,421,10,1,368,17,60,3097,5,307,0,1,301,59,120,0,36,0,829
TN,Bledsoe,15,15,10,1399,0,132,1,1,195,6,25,1769,8,577,4,3,387,51,162,0,37,2,1231
TN,Blount,52,52,20,5713,6,397,4,18,3086,17,34,9295,157,5135,29,31,4915,1224,3008,0,382,48,14929
TN,Bradley,17,1,6,1571,2,305,2,0,495,5,0,2386,68,1371,3,4,1194,144,539,0,194,4,3521
TN,Campbell,21,21,17,2854,4,122,2,2,326,7,17,3351,23,1007,6,2,833,73,480,1,56,6,2487
TN,Cannon,9,9,6,1572,1,119,2,0,264,1,15,1980,4,379,3,0,362,93,281,0,38,1,1161
TN,Carroll,22,18,7,1680,5,148,0,5,585,1,4,2435,15,628,2,2,624,75,267,1,61,2,1677
TN,Carter,21,21,4,2366,4,189,2,3,745,7,12,3332,70,3176,5,10,2420,403,1190,4,261,36,7575
TN,Cheatham,11,11,10,2751,1,206,3,5,814,6,15,3811,21,953,8,8,968,259,1053,0,118,7,3395
TN,Chester,16,11,6,832,0,48,0,2,299,2,10,1199,16,484,3,4,392,54,217,0,31,4,1205
TN,Claiborne,18,18,5,2138,3,128,1,1,276,5,6,2563,24,891,4,2,770,81,438,0,59,3,2272
TN,Clay,7,7,4,868,2,51,3,0,105,3,2,1038,3,129,0,0,163,28,69,0,17,1,410
TN,Cocke,19,19,4,1845,3,103,1,2,432,8,5,2403,31,1170,2,6,1371,141,479,0,144,10,3354
TN,Coffee,24,24,28,4163,5,407,4,21,1110,24,48,5810,31,1585,11,8,1620,263,1142,2,180,11,4853
TN,Crockett,12,12,4,1121,3,60,1,1,358,6,5,1559,3,432,1,0,340,42,148,0,18,1,985

TN,Cumberland,26,26,38,4549,12,826,10,27,1709,37,168,7376,133,2376,12,15,3027,283,2028,1,356,37,8268
TN,Davidson,171,137,108,26832,34,2053,37,131,39328,104,179,68806,281,6519,50,47,9778,2379,10106,6,1062,47,30275
TN,Decatur,19,19,7,1189,4,82,0,2,164,0,1,1449,7,344,1,2,322,105,114,1,28,0,924
TN,DeKalb,16,16,7,2410,1,272,4,6,347,10,31,3088,7,573,4,1,399,63,267,0,30,4,1348
TN,Dickson,18,18,9,4166,4,254,1,3,974,4,20,5435,20,1275,10,6,1173,241,1046,1,136,7,3915
TN,Dyer,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Fayette,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Fentress,13,13,4,1249,2,94,3,0,180,2,3,1537,14,649,2,13,472,67,252,1,70,2,1542
TN,Franklin,18,18,25,4087,4,339,6,7,1326,9,31,5834,21,1160,6,3,1159,114,864,2,109,3,3441
TN,Gibson,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Giles,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Grainger,10,10,6,1341,4,130,1,5,249,3,16,1755,16,875,4,3,920,109,323,0,90,18,2358
TN,Greene,39,39,12,3181,7,264,4,8,1038,13,19,4546,35,2768,6,11,2592,594,1220,1,209,29,7465
TN,Grundy,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Hamblen,17,17,3,932,3,245,0,1,253,6,5,1448,52,558,1,8,808,73,357,0,136,13,2006
TN,Hamilton,127,127,53,16562,19,1175,32,33,19831,24,112,37841,209,13995,15,52,10734,2672,7607,8,641,69,36002
TN,Hancock,7,7,2,240,0,28,0,1,56,2,0,329,25,337,3,1,394,88,108,5,60,17,1038
TN,Hardeman,13,13,15,1516,5,61,2,15,1766,11,6,3397,15,856,6,6,467,59,200,0,34,1,1644
TN,Hardin,18,1,2,340,0,70,0,2,77,0,2,493,8,181,0,3,112,15,49,0,33,0,401
TN,Hawkins,26,26,14,2422,2,262,1,8,564,9,14,3296,61,2272,6,15,2459,291,804,5,251,38,6202
TN,Haywood,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Henderson,15,15,3,1251,5,82,2,2,442,7,4,1798,47,1047,4,8,1004,158,294,4,118,27,2711
TN,Henry,13,13,17,2706,2,274,2,10,1005,8,29,4053,18,812,3,3,914,183,389,2,88,7,2419
TN,Hickman,18,18,6,2171,9,121,0,2,446,4,6,2765,15,512,3,1,447,99,381,2,61,5,1526
TN,Houston,7,7,2,1070,4,86,2,0,150,2,3,1319,8,211,0,1,170,42,75,0,17,0,524
TN,Humphreys,9,8,7,2327,4,269,1,3,265,3,14,2893,11,447,9,1,391,69,194,0,56,5,1183
TN,Jackson,17,10,0,1192,0,56,2,3,113,2,3,1371,4,145,4,0,124,31,117,25,25,1,476
TN,Jefferson,16,12,6,2470,2,185,3,4,775,6,11,3462,43,1831,5,11,2061,233,1009,1,189,14,5397
TN,Johnson,12,12,5,600,1,99,3,3,214,1,4,930,11,688,1,5,610,81,230,0,51,4,1681
TN,Knox,94,60,60,13036,11,1817,21,71,12123,67,188,27394,858,9194,49,100,11561,2207,6993,27,1754,351,33094
TN,Lake,4,4,2,461,5,28,0,2,136,2,2,638,5,111,1,1,71,5,40,0,7,0,241
TN,Lauderdale,16,16,10,1570,1,89,2,3,886,4,4,2569,9,658,0,1,330,26,147,0,33,2,1206
TN,Lawrence,29,29,4,3200,4,235,4,4,532,9,15,4007,18,1229,5,6,1206,121,678,0,229,5,3497
TN,Lewis,9,9,8,952,1,76,3,9,231,3,3,1286,14,333,3,2,251,75,221,1,26,3,929
TN,Lincoln,20,20,10,2464,8,267,3,4,706,9,50,3521,25,1388,5,5,1314,272,917,1,146,22,4095
TN,Loudon,14,14,9,2459,2,282,1,7,1027,7,18,3812,149,2265,20,17,2507,337,1748,5,223,31,7302
TN,Macon,10,10,1,1213,1,211,2,3,144,8,17,1600,55,789,10,3,1035,87,382,2,302,33,2698
TN,Madison,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Marion,20,20,7,3496,1,256,2,6,688,10,32,4498,18,1057,3,2,802,118,353,2,55,6,2416
TN,Marshall,9,7,3,1543,1,143,1,1,411,5,11,2119,6,394,3,0,425,88,312,1,65,1,1295
TN,Maury,21,21,15,4543,8,365,7,9,2420,22,14,7403,37,1836,11,11,1772,339,1982,2,270,7,6267
TN,McMinn,15,15,14,2637,7,272,7,2,897,6,17,3859,86,2591,19,16,1994,261,932,4,241,37,6181
TN,McNairy,17,17,8,1608,1,98,1,3,342,4,5,2070,7,1016,1,2,521,33,179,1,44,1,1805
TN,Meigs,6,6,2,877,0,109,0,2,171,2,8,1171,17,502,1,1,405,56,167,0,59,5,1213
TN,Monroe,13,13,9,2628,8,316,4,6,718,10,29,3728,71,1810,13,14,1693,267,868,3,184,26,4949
TN,Montgomery,24,24,26,6694,4,562,9,11,5584,13,38,12941,98,2644,12,18,3704,463,2103,2,345,19,9408
TN,Moore,5,5,1,518,0,46,0,2,141,1,7,716,2,252,2,0,209,32,185,0,15,0,697
TN,Morgan,12,12,4,1331,0,124,3,5,204,2,7,1680,12,673,3,4,464,100,231,0,38,2,1527
TN,Obion,12,12,28,2684,10,644,6,20,801,33,265,4491,9,731,2,0,532,46,383,0,51,4,1758
TN,Overton,13,13,9,3011,1,258,4,6,322,6,34,3651,5,622,2,2,373,59,294,3,38,0,1398
TN,Perry,10,10,6,1098,2,159,5,7,152,10,40,1479,6,117,2,1,85,49,75,1,11,1,348
TN,Pickett,9,9,0,572,1,41,1,1,66,1,7,690,10,371,5,1,407,16,133,0,30,8,981
TN,Polk,11,11,18,2154,9,460,9,9,348,21,136,3164,16,782,2,4,508,110,179,0,44,11,1656
TN,Putnam,44,44,30,5546,11,784,15,23,1758,38,148,8353,41,2138,11,12,1478,286,1458,6,175,9,5614
TN,Rhea,15,15,14,2026,3,166,3,2,405,6,20,2645,32,1577,5,8,1053,179,418,0,89,9,3370
TN,Roane,25,1,8,1219,5,295,2,8,361,7,7,1912,37,522,1,6,504,54,306,2,160,2,1594
TN,Robertson,19,19,20,4478,11,321,3,3,1523,9,18,6386,31,1792,6,8,1429,329,1731,3,173,5,5507
TN,Rutherford,48,44,36,9576,12,935,16,25,7682,37,81,18400,96,4971,37,33,4928,1132,5064,4,547,28,16840
TN,Scott,10,10,4,1252,2,75,1,0,131,2,5,1472,7,692,3,0,406,46,180,0,45,1,1380
TN,Sequatchie,10,10,3,1067,1,73,1,3,210,3,3,1364,11,565,2,0,352,69,231,0,22,2,1254
TN,Sevier,24,18,,,,,,,,,,5085,132,4343,19,20,4769,675,1868,7,446,131,12410
TN,Sevier,24,20,13,3568,9,191,2,12,1245,8,37,5085,,,,,,,,,,,12410
TN,Shelby,283,1,58,6182,17,587,5,37,14305,31,23,21245,226,3130,9,18,3099,352,2572,2,217,24,9649
TN,Smith,8,4,4,1411,1,221,3,3,182,3,15,1843,11,284,4,2,268,48,150,1,46,2,816
TN,Stewart,9,9,6,1613,0,177,2,0,248,3,17,2066,6,356,0,0,429,42,155,0,50,4,1042
TN,Sullivan,29,29,31,6162,11,595,3,15,2541,20,29,9407,139,5134,24,32,4375,578,3319,4,286,31,13922
TN,Sumner,36,31,19,7202,9,366,6,11,3120,23,29,10785,64,3463,14,15,3003,578,3848,1,294,13,11293
TN,Tipton,13,13,13,2000,4,152,4,8,1355,6,4,3546,27,2177,5,7,1186,131,833,0,85,5,4456
TN,Trousdale,10,10,2,778,0,68,0,1,222,4,1,1076,2,186,3,0,153,36,95,0,29,3,507
TN,Unicoi,8,8,2,736,0,83,1,1,205,8,9,1045,29,960,1,5,946,225,381,2,103,26,2678
TN,Union,9,9,1,1322,2,48,0,2,155,1,5,1536,9,545,1,4,537,72,240,0,38,2,1448
TN,Van Buren,7,7,1,682,1,32,0,1,90,1,7,815,5,174,2,0,113,17,99,0,18,0,428
TN,Warren,21,21,14,4111,5,328,7,4,666,11,21,5167,19,937,4,0,772,129,735,3,97,4,2700
TN,Washington,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Wayne,14,14,0,868,0,65,0,0,114,0,4,1051,8,560,0,0,435,40,169,1,77,5,1295
TN,Weakley,10,10,22,2273,5,292,3,4,753,14,38,3404,21,961,2,4,650,100,546,0,57,12,2353
TN,White,11,11,17,2577,2,227,2,8,358,13,19,3223,15,878,3,7,487,81,445,4,73,4,1997
TN,Williamson,44,1,5,1771,0,337,1,6,1598,3,10,3731,95,809,9,9,1546,235,1744,1,314,5,4767
TN,Wilson,44,34,22,6347,11,417,8,11,3096,12,45,9969,46,3254,18,19,3052,707,3822,2,244,27,11191
UT,*,2257,32,8,338,2,,4,9,,7,,835,25,62,3,4,240,72,1915,,10,,2331

UT,Beaver,11,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Box Elder,49,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Cache,83,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Carbon,23,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Daggett,3,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Davis,220,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Duchesne,25,0,0,28,1,,0,0,,1,,63,3,1,1,3,13,2,143,,1,,167
UT,Emery,12,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Garfield,10,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Grand,14,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Iron,33,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Juab,7,1,2,19,1,,0,6,,0,,45,0,0,0,0,7,2,96,,1,,106
UT,Kane,10,1,0,24,0,,1,1,,1,,78,1,5,0,1,46,11,169,,2,,235
UT,Millard,17,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Morgan,13,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Piute,5,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Rich,4,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Salt Lake,977,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,San Juan,20,6,0,60,0,,3,2,,2,,167,6,20,0,0,42,7,168,,1,,244
UT,Sanpete,17,0,0,33,0,,0,0,,0,,67,0,2,1,0,15,19,245,,2,,284
UT,Sevier,23,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Summit,36,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Tooele,58,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Uintah,26,19,2,20,0,,0,0,,0,,53,8,21,1,0,39,23,384,,2,,478
UT,Utah,288,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Wasatch,23,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Washington,89,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Wayne,7,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,,0,,0
UT,Weber,154,5,4,154,0,,0,0,,3,,362,7,13,0,0,78,8,710,,1,,817
WV,*,1,1,,,,,,,,,,,0,567,,,12,0,521,,,,1100
